Mahtab,0,1,"Persian"
Mahthildis,0,1,"Ancient Germanic"
Mahulena,0,1,"Czech"
Mahvash,0,1,"Persian"
Mahzun,1,0,"Turkish"
Mai,0,1,"Japanese,Vietnamese"
Maia,0,1,"Basque,Georgian,Greek Mythology,Portuguese,Roman Mythology"
Maialen,0,1,"Basque"
Maiara,0,1,"Native American,Tupí"
Maighread,0,1,"Scottish"
Maija,0,1,"Finnish"
Maike,0,1,"Frisian,German"
Maikel,1,0,"Dutch"
Maiken,0,1,"Danish,Norwegian"
Maile,0,1,"Hawaiian"
Mailys,0,1,"French"
Maimu,0,1,"Estonian"
Mainchín,1,0,"Irish"
Mainio,1,0,"Finnish"
Mair,0,1,"Welsh"
Maire,0,1,"Finnish"
Mairead,0,1,"Scottish"
Mairenn,0,1,"Irish"
Mairwen,0,1,"Welsh"
Mairéad,0,1,"Irish"
Maisie,0,1,"Scottish"
Maite,0,1,"Basque,Spanish"
Maitiú,1,0,"Irish"
Maitland,1,0,"English (Rare)"
Maj,1,0,"Slovene"
Maja,0,1,"Croatian,Czech,Danish,German,Macedonian,Norwegian,Polish,Serbian,Slovak,Slovene,Swedish"
Majda,0,1,"Croatian,Slovene"
Majid,1,0,"Arabic"
Majken,0,1,"Danish,Swedish"
Major,1,0,"English"
Makaio,1,0,"Hawaiian"
Makana,1,1,"Hawaiian"
Makar,1,0,"Russian"
Makara,1,1,"Khmer"
Makari,1,0,"Russian (Archaic)"
Makarios,1,0,"Late Greek"
Makariy,1,0,"Russian (Archaic)"
Makayla,0,1,"English (Modern)"
Makbule,0,1,"Turkish"
Makeda,0,1,"History"
Makena,1,1,"Eastern African,Kikuyu"
Makenna,0,1,"English (Modern)"
Makenzie,0,1,"English (Modern)"
Makhmud,1,0,"Chechen,Kazakh,Uzbek"
Makoto,1,1,"Japanese"
Makram,1,0,"Arabic"
Maks,1,0,"Russian"
Maksim,1,0,"Belarusian,Macedonian,Russian,Ukrainian"
Maksimilian,1,0,"Russian (Rare)"
Maksym,1,0,"Polish,Ukrainian"
Maksymilian,1,0,"Polish"
Makvala,0,1,"Georgian"
Mal'akhi,1,0,"Biblical Hebrew"
Mala,0,1,"Hindi,Indian"
Malachi,1,0,"Biblical,Biblical Latin,English,Hebrew"
Malachy,1,0,"Irish"
Malai,0,1,"Thai"
Malaika,0,1,"Arabic"
Malak,1,1,"Arabic"
Malakai,1,0,"English (Modern)"
Malalai,0,1,"Pashto"
Malandra,0,1,"English (Rare)"
Malati,0,1,"Hindi,Indian"
Malcolm,1,0,"English,Scottish"
Malcom,1,0,"English"
Maldwyn,1,0,"Welsh"
Maleah,0,1,"English (Modern)"
Maleko,1,0,"Hawaiian"
Malena,0,1,"Czech,Spanish,Swedish"
Malene,0,1,"Danish,Norwegian"
Mali,0,1,"Thai"
Malia,0,1,"Hawaiian"
Malie,0,1,"Hawaiian"
Malik,1,0,"Arabic,Greenlandic,Native American"
Malika,0,1,"Arabic"
Malin,0,1,"Norwegian,Swedish"
Malina,0,1,"Bulgarian,Polish,Scottish,Serbian"
Malinda,0,1,"English"
Malini,0,1,"Hindi,Indian"
Malka,0,1,"Hebrew"
Malkhaz,1,0,"Georgian"
Malkhazi,1,0,"Georgian"
Mallaidh,0,1,"Irish"
Malle,0,1,"Medieval English"
Mallory,0,1,"English (Modern)"
Mallt,0,1,"Welsh"
Malone,1,0,"English (Rare)"
Malte,1,0,"Danish,German,Swedish"
Malthe,1,0,"Danish,German"
Malvina,0,1,"English,Literature,Scottish"
Malvolio,1,0,"Literature"
Malwina,0,1,"Polish"
Mamadou,1,0,"Western African"
Mami,0,1,"Japanese"
Mamie,0,1,"English"
Mamoun,1,0,"Arabic"
Mamuka,1,0,"Georgian"
Mamun,1,0,"Arabic,Bengali"
Manaem,1,0,"Biblical Greek"
Manahem,1,0,"Biblical Latin"
Manaia,1,1,"Maori"
Manami,0,1,"Japanese"
Manana,0,1,"Georgian"
Manas,1,0,"Assamese,Bengali,Hindi,Indian"
Manasseh,1,0,"Biblical"
Manasses,1,0,"Biblical,Biblical Greek,Biblical Latin"
Manda,0,1,"Croatian,Serbian"
Mandeep,1,1,"Indian (Sikh)"
Mandi,0,1,"English"
Mandica,0,1,"Croatian"
Mandy,0,1,"English"
Manel,1,0,"Catalan"
Manfred,1,0,"Dutch,German,Polish"
Manfredo,1,0,"Italian"
Manfried,1,0,"German (Rare)"
Mani,1,0,"Hinduism,Indian,Iranian,Kannada,Malayalam,Tamil,Telugu"
Maninder,1,1,"Indian (Sikh)"
Manish,1,0,"Bengali,Hindi,Indian,Malayalam,Marathi,Nepali,Punjabi,Tamil"
Manisha,0,1,"Hindi,Indian,Marathi,Nepali"
Manius,1,0,"Ancient Roman"
Manjeet,1,1,"Indian (Sikh)"
Manju,0,1,"Hindi,Indian,Malayalam,Telugu"
Manjula,0,1,"Hindi,Indian,Malayalam,Telugu"
Manjusha,0,1,"Hindi,Indian,Marathi"
Manley,1,0,"English"
Manlio,1,0,"Italian"
Manlius,1,0,"Ancient Roman"
Mannes,1,0,"Dutch"
Mannix,1,0,"Irish"
Manno,1,0,"Ancient Germanic"
Manny,1,0,"English"
Manoel,1,0,"Portuguese (Brazilian)"
Manoela,0,1,"Portuguese (Brazilian)"
Manoj,1,0,"Bengali,Gujarati,Hindi,Indian,Kannada,Malayalam,Marathi,Odia,Punjabi,Tamil,Telugu"
Manoja,1,0,"Hinduism"
Manola,0,1,"Spanish"
Manolo,1,0,"Spanish"
Manon,0,1,"Dutch,French"
Manouel,1,0,"Late Greek"
Mansel,1,0,"English (Rare)"
Mansoor,1,0,"Arabic"
Mansur,1,0,"Arabic,Indonesian,Turkish"
Manu,1,0,"Finnish,Hindi,Hinduism,Indian,Kannada"
Manu,1,1,"Finnish,French,German,Spanish"
Manuel,1,0,"English,French,German,Italian,Late Greek (Latinized),Portuguese,Romanian,Spanish"
Manuela,0,1,"German,Italian,Portuguese,Romanian,Spanish"
Manuele,1,0,"Italian"
Manuelita,0,1,"Spanish"
Manus,1,0,"Irish"
Manya,0,1,"Russian"
Manyara,0,1,"Shona,Southern African"
Mao,0,1,"Japanese"
Mao,1,0,"Limburgish"
Maoilios,1,0,"Scottish"
Maolsheachlann,1,0,"Irish"
Maor,1,0,"Hebrew"
Maqsood,1,0,"Arabic,Urdu"
Maqsud,1,0,"Arabic,Urdu"
Maquinna,1,0,"Native American,Nuu-chah-nulth"
Mara,0,1,"Biblical,Croatian,Hungarian,Serbian"
Maral,0,1,"Armenian"
Maralyn,0,1,"English"
Maram,1,1,"Arabic"
Marama,0,1,"Polynesian Mythology"
Marat,1,0,"Tatar"
Maraĵa,0,1,"Esperanto"
Marc,1,0,"Catalan,French,Welsh"
Marcas,1,0,"Irish,Scottish"
Marcel,1,0,"Catalan,Czech,Dutch,French,German,Polish,Romanian,Slovak"
Marcela,0,1,"Czech,Polish,Portuguese,Romanian,Slovak,Spanish"
Marceli,1,0,"Polish"
Marcelin,1,0,"French"
Marcelina,0,1,"Polish"
Marceline,0,1,"French"
Marcelinho,1,0,"Portuguese"
Marcelino,1,0,"Portuguese,Spanish"
Marcell,1,0,"Hungarian"
Marcella,0,1,"Ancient Roman,German,Italian"
Marcelle,0,1,"French"
Marcellette,0,1,"French (Rare)"
Marcellin,1,0,"French"
Marcellina,0,1,"Ancient Roman"
Marcelline,0,1,"French"
Marcellino,1,0,"Italian"
Marcellinus,1,0,"Ancient Roman"
Marcello,1,0,"Italian"
Marcellus,1,0,"Ancient Roman,Dutch,German"
Marcelo,1,0,"Portuguese,Spanish"
Marcelyn,0,1,"English (Rare)"
Marci,0,1,"English"
Marcia,0,1,"Ancient Roman,English,Spanish"
Marcial,1,0,"Spanish"
Marciana,0,1,"Ancient Roman,Portuguese (Brazilian)"
Marciane,0,1,"Portuguese (Brazilian)"
Marciano,1,0,"Italian,Portuguese,Spanish"
Marcianus,1,0,"Ancient Roman"
Marcie,0,1,"English"
Marcin,1,0,"Polish"
Marcio,1,0,"Spanish"
Marcius,1,0,"Ancient Roman"
Marco,1,0,"Dutch,German,Italian,Portuguese,Spanish"
Marcos,1,0,"Portuguese,Spanish"
Marcus,1,0,"Ancient Roman,Biblical Latin,Danish,English,Norwegian,Swedish"
Marcy,0,1,"English"
Marduk,1,0,"Near Eastern Mythology"
Mare,0,1,"Croatian,Estonian,Macedonian,Slovene"
Mared,0,1,"Welsh"
Maredudd,1,0,"Welsh"
Maree,0,1,"English (Rare)"
Mareike,0,1,"Frisian,German"
Marek,1,0,"Czech,Polish,Slovak"
Maren,0,1,"Danish,Norwegian"
Maret,0,1,"Estonian"
Marfa,0,1,"Russian"
Margaid,0,1,"Manx"
Margalit,0,1,"Hebrew"
Margalita,0,1,"Hebrew"
Marganita,0,1,"Hebrew"
Margareeta,0,1,"Finnish (Rare)"
Margaret,0,1,"English"
Margareta,0,1,"Croatian,Danish,Dutch,Finnish,German,Norwegian,Romanian,Slovene,Swedish"
Margarete,0,1,"German"
Margaretha,0,1,"Dutch,German"
Margarethe,0,1,"Danish,German"
Margaretta,0,1,"English"
Margarid,0,1,"Armenian"
Margarida,0,1,"Catalan,Galician,Occitan,Portuguese"
Margarit,0,1,"Armenian"
Margarita,0,1,"Bulgarian,Late Roman,Lithuanian,Russian,Spanish"
Margaréta,0,1,"Hungarian,Slovak"
Margaux,0,1,"French"
Marge,0,1,"English"
Marged,0,1,"Welsh"
Margery,0,1,"English"
Margh,1,0,"Cornish"
Margherita,0,1,"Italian"
Margie,0,1,"English"
Margit,0,1,"Danish,Estonian,German,Hungarian,Norwegian,Swedish"
Margita,0,1,"Slovak"
Margo,0,1,"English"
Margot,0,1,"French"
Margreet,0,1,"Dutch,Limburgish"
Margrete,0,1,"Norwegian"
Margrethe,0,1,"Danish,Norwegian"
Margriet,0,1,"Dutch"
Margrit,0,1,"German"
Margrét,0,1,"Icelandic"
Marguerite,0,1,"French"
Mari,0,1,"Breton,Danish,Estonian,Finnish,Hungarian,Japanese,Mythology,Norwegian,Swedish,Welsh"
Maria,1,1,"Basque,Biblical Greek,Biblical Latin,Bulgarian,Catalan,Corsican,Danish,Dutch,English,Faroese,Finnish,Frisian,German,Greek,Italian,Norwegian,Occitan,Old Church Slavic,Polish,Portuguese,Romanian,Russian,Sardinian,Swedish,Ukrainian"
Mariabella,0,1,"English (Rare)"
Mariah,0,1,"English"
Mariam,0,1,"Arabic,Armenian,Biblical Greek,Georgian"
Mariami,0,1,"Georgian"
Mariamne,0,1,"History"
Marian,0,1,"English"
Marian,1,0,"Czech,Polish,Romanian"
Mariana,0,1,"Ancient Roman,Czech,Portuguese,Romanian,Spanish"
Marianela,0,1,"Spanish"
Mariangela,0,1,"Italian"
Marianita,0,1,"Spanish"
Marianna,0,1,"English,Finnish,Greek,Hungarian,Italian,Polish,Slovak"
Marianne,0,1,"Danish,Dutch,English,Finnish,French,German,Norwegian,Swedish"
Mariano,1,0,"Italian,Portuguese,Spanish"
Marianus,1,0,"Ancient Roman"
Mariazinha,0,1,"Portuguese"
Maribel,0,1,"Spanish"
Marica,0,1,"Croatian,Hungarian,Serbian,Slovene"
Maricela,0,1,"Spanish"
Maricruz,0,1,"Spanish"
Marie,0,1,"Czech,Danish,English,French,German,Norwegian,Swedish"
Marieke,0,1,"Dutch"
Mariel,0,1,"English"
Mariele,0,1,"German"
Mariella,0,1,"Italian"
Marielle,0,1,"French"
Marietta,0,1,"Greek,Hungarian,Italian"
Mariette,0,1,"French"
Marigold,0,1,"English (Rare)"
Marija,0,1,"Croatian,Latvian,Lithuanian,Macedonian,Serbian,Slovene"
Marijan,1,0,"Croatian,Slovene"
Marijana,0,1,"Croatian,Macedonian,Serbian,Slovene"
Marijeta,0,1,"Croatian"
Marijke,0,1,"Dutch"
Marijn,1,1,"Dutch"
Marijo,1,0,"Croatian"
Marijona,0,1,"Lithuanian"
Marijse,0,1,"Dutch"
Marijus,1,0,"Lithuanian"
Marika,0,1,"Czech,Estonian,Finnish,Greek,Hungarian,Polish,Slovak"
Marike,0,1,"Dutch"
Mariko,0,1,"Japanese"
Marilena,0,1,"Italian,Romanian"
Marilou,0,1,"Dutch,English,French"
Marilyn,0,1,"English"
Marilynn,0,1,"English"
Marilène,0,1,"French"
Marin,1,0,"Bulgarian,Croatian,French,Macedonian,Romanian,Serbian"
Marina,0,1,"Ancient Roman,Bulgarian,Croatian,Danish,Dutch,English,Georgian,German,Greek,Italian,Macedonian,Norwegian,Portuguese,Romanian,Russian,Serbian,Slovene,Spanish,Swedish,Ukrainian"
Marinda,0,1,"English"
Marine,0,1,"French,Georgian"
Marinela,0,1,"Croatian"
Marinella,0,1,"Italian"
Marinho,1,0,"Portuguese"
Marinka,0,1,"Croatian,Slovene"
Marinko,1,0,"Croatian,Serbian"
Marino,1,0,"Italian,Spanish"
Marinos,1,0,"Greek"
Marinus,1,0,"Ancient Roman,Dutch"
Mario,1,0,"Croatian,German,Italian,Spanish"
Marion,0,1,"English,French"
Marion,1,0,"English"
Mariona,0,1,"Catalan"
Marios,1,0,"Greek"
Maris,0,1,"English (Rare)"
Marisa,0,1,"English,Italian,Portuguese,Spanish"
Marise,0,1,"French"
Marisela,0,1,"Spanish"
Mariska,0,1,"Dutch,Hungarian"
Marisol,0,1,"Spanish"
Marissa,0,1,"English"
Maristela,0,1,"Portuguese,Spanish"
Maristella,0,1,"Italian"
Marit,0,1,"Norwegian,Swedish"
Marita,0,1,"Dutch,Finnish,German,Norwegian,Spanish,Swedish"
Maritta,0,1,"Finnish"
Maritza,0,1,"Spanish (Latin American)"
Marius,1,0,"Ancient Roman,Danish,Dutch,French,German,Norwegian,Romanian"
Mariusz,1,0,"Polish"
Mariya,0,1,"Bulgarian,Russian,Ukrainian"
Marián,1,0,"Czech,Hungarian,Slovak"
Mariëlle,0,1,"Dutch"
Mariëtte,0,1,"Dutch"
Marja,0,1,"Dutch,Finnish"
Marjaana,0,1,"Finnish"
Marjan,0,1,"Dutch"
Marjan,1,0,"Croatian,Macedonian,Serbian,Slovene"
Marjana,0,1,"Croatian,Slovene"
Marjani,0,1,"Eastern African,Swahili"
Marjatta,0,1,"Finnish"
Marje,0,1,"English"
Marjeta,0,1,"Slovene"
Marjo,0,1,"Dutch,Finnish"
Marjolaine,0,1,"French"
Marjolein,0,1,"Dutch"
Marjolijn,0,1,"Dutch"
Marjorie,0,1,"English"
Marjory,0,1,"English"
Marjukka,0,1,"Finnish"
Marjut,0,1,"Finnish"
Mark,1,0,"Biblical,Danish,Dutch,English,Norwegian,Russian,Swedish"
Markel,1,0,"Basque"
Marketta,0,1,"Finnish"
Markku,1,0,"Finnish"
Marko,1,0,"Basque,Bulgarian,Croatian,Finnish,Macedonian,Serbian,Slovene,Ukrainian"
Markos,1,0,"Ancient Greek,Biblical Greek,Greek"
Markus,1,0,"Danish,Finnish,German,Norwegian,Swedish"
Markuss,1,0,"Latvian"
Markéta,0,1,"Czech,Slovak"
Marla,0,1,"English"
Marlee,0,1,"English (Modern)"
Marleen,0,1,"Dutch,English"
Marlen,0,1,"German"
Marlen,1,0,"Russian"
Marlena,0,1,"English,Polish"
Marlene,0,1,"English,German"
Marley,0,1,"English (Modern)"
Marlies,0,1,"Dutch,German"
Marlin,1,0,"English"
Marlis,0,1,"German"
Marloes,0,1,"Dutch"
Marlon,1,0,"English"
Marlowe,1,0,"English (Rare)"
Marly,0,1,"English (Rare)"
Marlyn,0,1,"English"
Marlène,0,1,"French"
Marmaduke,1,0,"English (British,Rare)"
Marna,0,1,"Danish"
Marni,0,1,"English"
Marnie,0,1,"English"
Marnix,1,0,"Dutch"
Marques,1,0,"African American (Modern)"
Marquinhos,1,0,"Portuguese"
Marquis,1,0,"African American"
Marquise,1,0,"African American (Modern)"
Marquita,0,1,"African American"
Mars,1,0,"Roman Mythology"
Marsaili,0,1,"Scottish"
Marsha,0,1,"English"
Marshal,1,0,"English"
Marshall,1,0,"English"
Marta,0,1,"Bulgarian,Catalan,Croatian,Czech,Dutch,Georgian,German,Icelandic,Italian,Latvian,Macedonian,Polish,Portuguese,Romanian,Serbian,Slovak,Slovene,Spanish,Swedish"
Marte,0,1,"Norwegian"
Marten,1,0,"Dutch"
Martha,0,1,"Biblical,Biblical Greek,Biblical Latin,Danish,Dutch,English,German,Greek,Norwegian,Old Church Slavic,Swedish"
Marthe,0,1,"French,Norwegian"
Martial,1,0,"History"
Martialis,1,0,"Ancient Roman"
Martie,1,1,"English"
Martijn,1,0,"Dutch"
Martim,1,0,"Portuguese"
Martin,1,0,"Bulgarian,Croatian,Czech,Danish,English,Finnish,French,German,Hungarian,Macedonian,Norwegian,Romanian,Russian,Slovak,Slovene,Swedish"
Martina,0,1,"Ancient Roman,Catalan,Croatian,Czech,Dutch,English,German,Hungarian,Italian,Slovak,Slovene,Spanish,Swedish"
Martine,0,1,"Dutch,French,Norwegian"
Martinho,1,0,"Portuguese"
Martino,1,0,"Italian"
Martinus,1,0,"Ancient Roman,Dutch"
Martirio,0,1,"Spanish"
Martita,0,1,"Spanish"
Martta,0,1,"Finnish"
Martti,1,0,"Finnish"
Marty,1,0,"English"
Martyn,1,0,"Ukrainian,Welsh"
Martyna,0,1,"Polish"
Martynas,1,0,"Lithuanian"
Martzel,1,0,"Basque"
Martí,1,0,"Catalan"
Martín,1,0,"Spanish"
Maruf,1,0,"Arabic,Bengali"
Marva,0,1,"English"
Marvin,1,0,"English,German"
Marvyn,1,0,"English (Rare)"
Marwa,0,1,"Arabic"
Marwin,1,0,"German"
Mary,0,1,"Biblical,English"
Marya,0,1,"Russian"
Maryam,0,1,"Arabic,Persian"
Maryana,0,1,"Russian"
Maryann,0,1,"English"
Maryanne,0,1,"English"
Marybeth,0,1,"English"
Maryia,0,1,"Belarusian"
Maryla,0,1,"Polish"
Marylou,0,1,"English"
Marylu,0,1,"English (Rare)"
Marylyn,0,1,"English"
Maryvonne,0,1,"French"
Marzanna,0,1,"Polish,Slavic Mythology"
Marzell,1,0,"German (Rare)"
Marzena,0,1,"Polish"
Marzia,0,1,"Italian"
Marzio,1,0,"Italian"
María,1,1,"Galician,Icelandic,Spanish"
Mas'ud,1,0,"Arabic,Persian"
Masamba,1,0,"Eastern African,Yao"
Masami,0,1,"Japanese"
Masaru,1,0,"Japanese"
Masego,0,1,"Southern African,Tswana"
Masha,0,1,"Russian"
Mason,1,0,"English"
Masood,1,0,"Arabic,Persian"
Masoud,1,0,"Arabic,Persian"
Masoumeh,0,1,"Persian"
Masozi,1,1,"Southern African,Tumbuka"
Massimiliano,1,0,"Italian"
Massimo,1,0,"Italian"
Massoud,1,0,"Persian"
Masterman,1,0,"English (Rare)"
Masud,1,0,"Bengali"
Masuma,0,1,"Arabic"
Masuyo,0,1,"Japanese"
Mat,1,0,"English"
Matan,1,0,"Hebrew"
Matas,1,0,"Lithuanian"
Mate,1,0,"Croatian,Georgian"
Matea,0,1,"Croatian"
Matei,1,0,"Romanian"
Matej,1,0,"Croatian,Macedonian,Slovak,Slovene"
Mateja,0,1,"Croatian,Slovene"
Mateja,1,0,"Serbian"
Mateo,1,0,"Croatian,Spanish"
Mateu,1,0,"Catalan"
Mateus,1,0,"Portuguese"
Mateusz,1,0,"Polish"
Matevž,1,0,"Slovene"
Matey,1,0,"Bulgarian"
Matfey,1,0,"Russian"
Math,1,0,"Welsh Mythology"
Matheus,1,0,"Portuguese (Brazilian)"
Mathew,1,0,"English"
Mathghamhain,1,0,"Ancient Irish"
Mathias,1,0,"Danish,French,German,Norwegian,Swedish"
Mathieu,1,0,"French"
Mathilda,0,1,"Ancient Germanic,English,Swedish"
Mathilde,0,1,"Danish,Dutch,French,German,Norwegian"
Mathis,1,0,"French,German"
Mathys,1,0,"French"
Mathéo,1,0,"French"
Mathúin,1,0,"Irish"
Matia,1,0,"Basque"
Matias,1,0,"Finnish,Portuguese"
Matic,1,0,"Slovene"
Matija,1,1,"Croatian,Serbian,Slovene"
Matild,0,1,"Hungarian"
Matilda,0,1,"English,Finnish,Swedish"
Matilde,0,1,"Italian,Portuguese,Spanish"
Matjaž,1,0,"Slovene"
Matko,1,0,"Croatian"
Matleena,0,1,"Finnish"
Mato,1,0,"Croatian"
Matouš,1,0,"Czech"
Matrona,0,1,"Late Roman,Russian"
Matryona,0,1,"Russian"
Mats,1,0,"Norwegian,Swedish"
Matt,1,0,"English"
Mattan,1,0,"Biblical,Biblical Hebrew"
Mattaniah,1,0,"Biblical"
Mattanyahu,1,0,"Biblical Hebrew"
Mattea,0,1,"Italian"
Matteo,1,0,"Italian"
Matteus,1,0,"Norwegian,Swedish"
Matthaios,1,0,"Biblical Greek"
Matthan,1,0,"Biblical,Biblical Greek,Biblical Latin"
Matthei,1,0,"Old Church Slavic"
Mattheus,1,0,"Biblical Latin"
Matthew,1,0,"Biblical,English"
Matthia,1,0,"Old Church Slavic"
Matthias,1,0,"Biblical,Biblical Greek,Biblical Latin,Danish,Dutch,French,German,Greek,Norwegian,Swedish"
Matthieu,1,0,"French"
Matthijs,1,0,"Dutch"
Matthäus,1,0,"German"
Matti,1,0,"Finnish"
Mattia,1,0,"Italian"
Mattias,1,0,"German,Swedish"
Mattie,1,1,"English"
Mattin,1,0,"Basque"
Mattithiah,1,0,"Biblical"
Mattithyahu,1,0,"Biblical Hebrew"
Mattityahu,1,0,"Biblical Hebrew,Hebrew"
Matty,0,1,"Medieval English"
Matty,1,0,"English"
Matvei,1,0,"Russian"
Matvey,1,0,"Russian"
Matxin,1,0,"Basque"
Matylda,0,1,"Czech,Polish"
Matyáš,1,0,"Czech"
Matéo,1,0,"French"
Matías,1,0,"Spanish"
Matúš,1,0,"Slovak"
Matěj,1,0,"Czech"
Maud,0,1,"Dutch,English"
Maude,0,1,"English"
Maudie,0,1,"English"
Maui,1,1,"Hawaiian,Polynesian Mythology"
Mauno,1,0,"Finnish"
Maunu,1,0,"Finnish"
Maura,0,1,"English,Irish,Italian,Late Roman,Scottish,Spanish"
Maureen,0,1,"English,Irish"
Maurene,0,1,"English (Rare)"
Mauri,1,0,"Finnish"
Maurice,1,0,"English,French"
Mauricio,1,0,"Spanish"
Maurine,0,1,"English,Irish"
Mauritius,1,0,"Late Roman"
Maurits,1,0,"Dutch"
Maurizio,1,0,"Italian"
Mauro,1,0,"Italian,Portuguese (Brazilian)"
Maurus,1,0,"Late Roman"
Maurycy,1,0,"Polish"
Maurício,1,0,"Portuguese"
Mave,0,1,"Irish"
Maverick,1,0,"English"
Mavis,0,1,"English"
Mavourneen,0,1,"Irish"
Mavuto,1,1,"Chewa,Southern African"
Mawar,0,1,"Indonesian,Malay"
Max,1,0,"Danish,Dutch,English,German,Norwegian,Swedish"
Maxen,1,0,"Welsh (Anglicized)"
Maxence,1,0,"French"
Maxene,0,1,"English (Rare)"
Maxentius,1,0,"Ancient Roman"
Maxim,1,0,"Belarusian,Russian,Ukrainian"
Maxima,0,1,"Ancient Roman"
Maxime,1,0,"French"
Maximiano,1,0,"Portuguese,Spanish"
Maximianus,1,0,"Ancient Roman"
Maximiliaan,1,0,"Dutch"
Maximilian,1,0,"Danish,English,German,Norwegian,Swedish"
Maximiliana,0,1,"Ancient Roman"
Maximiliane,0,1,"German"
Maximiliano,1,0,"Portuguese,Spanish"
Maximilianus,1,0,"Ancient Roman"
Maximilien,1,0,"French"
Maximilienne,0,1,"French (Rare)"
Maximilián,1,0,"Slovak"
Maximillian,1,0,"English"
Maximino,1,0,"Portuguese,Spanish"
Maximinus,1,0,"Ancient Roman"
Maximus,1,0,"Ancient Roman"
Maxine,0,1,"English"
Maxmilián,1,0,"Czech"
Maxwell,1,0,"English"
May,0,1,"English"
Maya,0,1,"English,Hebrew,Hindi,Hinduism,Indian,Marathi"
Mayamiko,1,1,"Chewa,Southern African"
Maybelle,0,1,"English"
Maybelline,0,1,"English (Rare)"
Mayeso,1,1,"Chewa,Southern African"
Maylis,0,1,"French"
Mayme,0,1,"English"
Maynard,1,0,"English"
Maynerd,1,0,"English (Rare)"
Mayra,0,1,"American (Hispanic),Spanish (Latin American)"
Mayrbek,1,0,"Chechen"
Mayson,1,0,"English (Rare)"
Maytal,0,1,"Hebrew"
Mayte,0,1,"Spanish"
Mayu,0,1,"Japanese"
Mayur,1,0,"Gujarati,Hindi,Indian,Marathi"
Mazhar,1,0,"Turkish"
Mazin,1,0,"Arabic"
Maël,1,0,"Breton,French"
Maëlle,0,1,"Breton,French"
Maëlys,0,1,"French"
Maïa,0,1,"French"
Małgorzata,0,1,"Polish"
Małgosia,0,1,"Polish"
Maša,0,1,"Croatian,Slovene"
Mbali,0,1,"Southern African,Zulu"
Mchumba,0,1,"Eastern African,Swahili"
Mckayla,0,1,"English (Modern)"
Mckenna,0,1,"English (Modern)"
Mckenzie,0,1,"English (Modern)"
Meade,1,1,"English (Rare)"
Meadhbh,0,1,"Irish,Irish Mythology"
Meadow,0,1,"English (Modern)"
Meagan,0,1,"English"
Meaghan,0,1,"English"
Meallán,1,0,"Irish"
Meave,0,1,"Irish"
Mechislav,1,0,"Medieval Slavic,Russian (Rare)"
Mechteld,0,1,"Dutch"
Mechthild,0,1,"German"
Mechtilde,0,1,"German (Rare)"
Meci̇t,1,0,"Turkish"
Medad,1,0,"Biblical"
Medb,0,1,"Irish Mythology"
Medea,0,1,"Georgian,Greek Mythology (Latinized)"
Medeia,0,1,"Greek Mythology"
Medhat,1,0,"Arabic"
Medousa,0,1,"Greek Mythology"
Medraut,1,0,"Arthurian Romance,Welsh Mythology"
Medrod,1,0,"Arthurian Romance,Welsh Mythology"
Medusa,0,1,"Greek Mythology (Latinized)"
Meena,0,1,"Hindi,Indian,Marathi,Tamil"
Meera,0,1,"Hindi,Indian,Kannada,Malayalam,Marathi,Tamil"
Mees,1,0,"Dutch"
Mefodiy,1,0,"Russian (Archaic)"
Meg,0,1,"English"
Mega,1,1,"Indonesian"
Megaera,0,1,"Greek Mythology (Latinized)"
Megaira,0,1,"Greek Mythology"
Megan,0,1,"English,Welsh"
Meggy,0,1,"Medieval English"
Meghan,0,1,"English"
Meginfrid,1,0,"Ancient Germanic"
Meginhard,1,0,"Ancient Germanic"
Meginrat,1,0,"Ancient Germanic"
Megumi,0,1,"Japanese"
Mehdi,1,0,"Persian"
Meheitav'el,0,1,"Biblical Hebrew"
Mehetabel,0,1,"Biblical"
Mehitabel,0,1,"Biblical"
Mehmed,1,0,"Ottoman Turkish"
Mehmet,1,0,"Turkish"
Mehmood,1,0,"Urdu"
Mehmud,1,0,"Urdu"
Mehmut,1,0,"Uyghur"
Mehr,1,0,"Persian,Persian Mythology"
Mehrab,1,0,"Literature,Persian"
Mehrdad,1,0,"Persian"
Mehtap,0,1,"Turkish"
Mehveş,0,1,"Turkish"
Mei,0,1,"Chinese,Japanese"
Meical,1,0,"Welsh"
Meike,0,1,"Dutch,German"
Meinard,1,0,"Dutch (Rare)"
Meindert,1,0,"Dutch"
Meine,1,0,"Dutch,Frisian,German"
Meinhard,1,0,"German"
Meinir,0,1,"Welsh"
Meino,1,0,"Ancient Germanic,Dutch,German"
Meinrad,1,0,"Ancient Germanic,German"
Meint,1,0,"Dutch"
Meintje,0,1,"Dutch"
Meinwen,0,1,"Welsh"
Meir,1,0,"Hebrew"
Meira,0,1,"Hebrew"
Meirion,1,0,"Welsh"
Meiriona,0,1,"Welsh"
Meirit,0,1,"Hebrew"
Meital,0,1,"Hebrew"
Meklit,0,1,"Amharic,Eastern African"
Mel,1,1,"English"
Melaina,0,1,"Greek Mythology"
Melania,0,1,"Italian,Late Roman,Polish,Spanish"
Melanie,0,1,"Dutch,English,German"
Melanija,0,1,"Latvian,Lithuanian,Macedonian,Serbian,Slovene"
Melantha,0,1,"English (Rare)"
Melanthios,1,0,"Ancient Greek,Greek Mythology"
Melany,0,1,"English (Modern)"
